,Date,Open,High,Low,Close,Volume,symbol,sector,industry,Close_Change,Open_Change,High_Change,Low_Change,Volume_Change,AO,ROC,RSI,StochRSI,StochOsc,TSI,CMF,ATR,BB_HL,BB_LH,CCI,Ratio_EMA5,Ratio_EMA20,Ratio_EMA5_Change,Ratio_EMA20_Change,MACD,MACD_Signal,MACD_Diff,Symbol,BZ=F,CADEUR=X,CADGBP=X,CADUSD=X,CC=F,CL=F,CT=F,GC=F,GF=F,HE=F,HG=F,KC=F,KE=F,LBS=F,LE=F,NG=F,OJ=F,SB=F,SI=F,ZC=F,ZO=F,ZR=F,ZS=F,^DJI,^FTSE,^GSPC,^GSPTSE,^VIX
10,2008-02-28,3.861197471618652,3.861197471618652,3.861197471618652,3.861197471618652,0,TVE.TO,1,4,0.0,0.0,0.0,0.0,0.0,-3.2265221223898335,-54.251212516727435,20.941866752120973,0.08323415709893908,0.0,-55.36264415631159,0.2322865316939077,0.3654610440266448,0.04389422767146529,0.015505891633191689,-47.74581114431199,0.9782241467148639,0.7249423239353812,0.010887926642568102,0.019514747039097946,1.2331487216208936,1.0655255801916077,0.16762314142928592,19,0.026763050500196117,0.0002672020853795587,0.0020638804899000274,0.005430332279576788,0.030548398969451496,0.029606553254843293,0.0166558074783556,0.006574814978824728,-0.004281607562087508,0.004510070237978336,0.006119844950930764,0.021671826625387025,-0.07629020194465219,0.015249552425294244,0.0034862384870613106,0.05744675443175562,0.0,-0.0021261327924265716,0.022289319026264742,0.03476190476190477,0.00484848484848488,0.013473930872876405,0.027073337902673078,-0.008830794934634345,-0.018234148718423437,-0.00894187449867867,0.006931138397239467,23.530000686645508
11,2008-02-29,3.861197267292788,3.861197267292788,3.74419116973877,3.7441911697387695,833,TVE.TO,1,4,-0.0303031126327844,-5.2917745185787624e-08,-5.2917745185787624e-08,-0.03030311263278429,0.0,-3.081610836577917,-56.764535384401235,20.2784543970794,0.06517478684853716,-8.853790178486852e-15,-56.042905583841716,0.15052798341505483,0.34771427673044747,0.04162064224061261,0.015521572534472831,-49.85921094230949,0.9651228225720525,0.7343613847061555,-0.01339296743676699,0.012992841581717318,1.2137507991939263,1.0951706239920715,0.11858017520185471,19,-0.007928672345486776,-0.010402883525615803,-0.010472911075280922,-0.011144884428354818,-0.01642857142857146,-0.007310654320815013,0.01958282941862599,0.007879705117612934,-0.00955566159024579,-0.02122447733976407,-0.0029766066548371217,-0.0024242054332386243,-0.052631578947368474,-0.0022758307098100783,-1.0,-0.008154152876530651,0.0,0.013494356185167034,0.009067825339715618,0.005062126092959085,0.018094089264173663,0.040462427745664664,0.01568234901568233,-0.0250981981584818,-0.01364473372110786,-0.027089704735838493,-0.02098906487099128,26.540000915527344
12,2008-03-03,3.861196501120356,3.978202342987061,3.861196501120356,3.978202342987061,7833,TVE.TO,1,4,0.06249979304999487,-1.9842872023279057e-07,0.030302796670191645,0.031249828354717568,8.403361344537815,-2.9653803095180127,-5.55559266111418,25.370482823899252,0.20378967091977043,4.665472120030642,-55.283455104591496,0.11122662637270048,0.33959262648172206,0.03742010513467768,0.0175512109644892,-38.493344634787974,1.0168192234584204,0.7584272595529067,0.05356458232807815,0.03277116055929441,1.1660535208032021,1.1093472033542977,0.05670631744890442,19,0.0037962526334178737,-0.00271431558121904,0.00037300449325861074,-0.0019212631555167725,0.006535947712418277,0.005989794111222135,0.09063511498108068,0.00966981241656395,-0.019054495369476676,-0.019182677418576932,0.020508825603432035,0.00486019297268836,0.01025641025641022,-0.01231750449740976,0.0,-0.002135432136339377,0.0,0.0525578119089658,0.013378401761678482,0.017399267399267337,0.028436018957346043,0.014999999999999902,0.014783180026281206,-0.0006105511097517224,-0.011165254866672969,0.0005335524788219193,-0.0028197489554188104,26.280000686645508
13,2008-03-04,4.095208644866943,4.095208644866943,4.095208644866943,4.095208644866943,417,TVE.TO,1,4,0.0294118528400511,0.060606121361263865,0.0294118528400511,0.060606121361263865,-0.9467636920720031,-2.775495975066,-2.777807650897018,27.85188655835607,1.0,74.99977076347984,-53.97498691938642,0.1667308535616074,0.3236936032958763,0.034235726416981645,0.018633193909251274,59.344538468493376,1.0306727710281884,0.78566401129813,0.01362439581211805,0.03591214767422701,1.1060616629875364,1.1086900952809455,-0.002628432293409144,19,-0.02945866455987667,-0.0060147784169577445,-0.006300688402914645,-0.005130872980479095,-0.00721500721500723,-0.02859932057056125,0.024401505681431512,-0.017931712262799437,-0.00024589648515838114,-0.0331632787115822,-0.026456395752764816,-0.015719413184221542,-0.024534686971235176,-0.04665129839961013,-0.015650345966067736,0.0007489802796758482,0.0,-0.043941463446845574,-0.016689039268501182,-0.022502250225022502,-0.040322580645161255,-0.028461959496442257,-0.032696665587568785,-0.003679007455839267,-0.008747791820966078,-0.003447628658457935,-0.004991035703898028,25.520000457763672
14,2008-03-05,3.861197471618652,3.861197471618652,3.744191367872935,3.861197471618652,1250,TVE.TO,1,4,-0.05714267416914354,-0.05714267416914354,-0.05714267416914354,-0.08571413752849533,1.9976019184652278,-2.6285993574430546,-8.333343710311606,25.990592448438022,0.8132661870888334,25.000025470724292,-53.29777487196951,0.30215158989891455,0.3256452942743144,0.03331401919913805,0.017395499710316297,-68.44438853107982,0.981006230439087,0.7962071824075708,-0.048188466781318606,0.013419440063215715,1.0651223618470622,1.099976548594169,-0.03485418674710683,19,0.042247773671093114,0.004840921880611582,0.006360418703035942,0.009137075446221887,0.0029069767441860517,0.05024115925096706,-0.0196629213483146,0.023135166747738856,-0.007378258620183709,-0.001319207568252101,0.04246149651987974,-0.006449650074170976,0.010407632263659927,-0.031007723283626554,-0.0065789308574387695,0.041484069417051295,0.0,0.013231235278565512,0.04797844535728579,0.025782688766114115,0.0036014405762305746,0.008450704225352101,-0.0023427041499330947,0.003372450043899633,0.014875912717729367,0.005238327621537531,0.009386501382620649,24.600000381469727
15,2008-03-06,3.978202342987061,3.978202342987061,3.978202342987061,3.978202342987061,6500,TVE.TO,1,4,0.030302742148890838,0.030302742148890838,0.030302742148890838,0.0624997368249014,4.2,-2.4522043394825626,3.0302742148890798,28.5612616493693,1.0,49.99974529275546,-52.033133006694435,0.40012937911246,0.3107424069238926,0.030286491936613476,0.01836212795359955,34.425745216515566,1.0071300961110878,0.8141957710138176,0.026629663361371403,0.022592848951516364,1.0115755423048016,1.0822963473362956,-0.07072080503149403,19,0.009543498883589185,-0.006594083056874922,-0.009617796480088647,0.0004062771940056553,-0.0126811594202898,0.009089213625608439,-0.06383953804956122,-0.01135673501155876,-0.010901867764977036,0.011008366062572827,-0.01879936002585525,-0.0602782071097373,0.0042918454935623185,0.0005000305175779651,-0.007174409898743739,0.00010260247054616478,0.0,-0.06529208225509686,-0.02678264256451679,0.0,-0.019138755980861233,-0.0061452513966480105,-0.0318685005031869,-0.01751128167654914,-0.014880003016357723,-0.022013935987449718,-0.01785591860430813,27.549999237060547
16,2008-03-07,3.861196824319319,3.861196824319319,3.510178804397583,3.510178804397583,69875,TVE.TO,1,4,-0.11764699184156113,-0.029411655964157846,-0.029411655964157846,-0.11764699184156113,9.75,-2.3094493784378956,-9.090927615103778,24.84395464437293,0.6518400113350342,0.0,-51.882943410858026,0.648920797961833,0.32197677347143444,0.030960076347559512,0.01531863294485229,-209.66287559291217,0.9229010430606371,0.8051745818259097,-0.08363274355089878,-0.011079877234777213,0.9954301905588308,1.0649231159808026,-0.06949292542197183,19,-0.002241529632253103,-0.003819087324937076,-0.006718620057458269,-0.004549512999874716,-0.004403669724770687,-0.003034035186503914,-0.004897178310289019,-0.002871782351762775,0.008015985950906357,0.007839667879439016,0.0044705386932129,-0.021381578947368474,-0.021367521367521403,0.00249875054846993,0.006392491352362972,0.002771548786923761,0.0,-0.017647111622106082,0.0013412362302049896,-0.04219030520646316,-0.04634146341463419,-0.026981450252951067,-0.07068607068607069,-0.012183926187890215,-0.011532325389533082,-0.008410361554953893,-0.005890556645871459,27.489999771118164
17,2008-03-10,3.744190964962234,3.744190964962234,3.627185106277466,3.627185106277466,1250,TVE.TO,1,4,0.033333430688287535,-0.030303003105186632,-0.030303003105186632,0.033333430688287535,-0.9821109123434705,-2.19436012567759,-6.060616351825327,27.388344308086218,0.8901455038022994,20.00005705452742,-51.043582770074025,0.5258452942807108,0.3156935868352356,0.02782284215691805,0.016004459822146898,-150.73805725875627,0.9686250764279538,0.810660578451275,0.049543809394429816,0.0068134250002336305,0.9621029286072238,1.0443590785060868,-0.08225614989886298,19,0.01738627130732806,-0.004579092790306882,-0.0026736937623723644,-0.006927796221506299,-0.005528934758569859,0.0261531142186735,-0.04921259916429599,-0.0023657557746246116,-0.003976158369244809,-0.00216076064472015,-0.031408919826172776,-0.003361344537815114,0.0393013100436681,-0.028913274552767487,-0.00856118765882985,0.026102990382523172,0.0,-0.0239520735814005,-0.022819772310385567,0.04123711340206193,-0.023017902813299185,0.02541883304448289,0.03504847129008204,-0.01290936904488893,-0.012421236495466781,-0.01546347918654778,-0.02082569112914623,29.3799991607666
18,2008-03-11,3.6271849923572663,4.095208644866943,3.6271849923572663,4.095208644866943,191833,TVE.TO,1,4,0.12903216264851847,-0.031250001322020604,0.0937499404249138,-3.140732995898787e-08,152.4664,-2.0867123917484776,6.0605854781675195,36.62993967319575,1.0,100.0,-47.49597770586316,0.4377572224438156,0.3265743058119814,0.021526409628163927,0.020128496883142843,44.536616114314384,1.0605175824902031,0.8450869012499908,0.09486901412993132,0.0424670000168077,0.8876924789444711,1.0130257585937636,-0.12533327964929253,19,0.01046463421244237,0.0040041291101169385,0.005441797793648062,0.004538548094421113,0.025203854707190443,0.007877650251165491,0.051759835186120595,0.004433434049624374,-0.0044909876441877605,0.009961035567584098,-0.0024944273531369854,0.012816147699725944,0.050420168067226934,-0.03439423430841548,0.0016713261936367463,-0.0023942704952922833,0.0,0.03144170618186459,-0.0011168321241744605,0.015301530153015275,0.03403141361256545,0.04225352112676051,0.0032420749279538086,0.03549010581842449,0.010889805408332176,0.037129844018763736,0.026097484895873935,26.36000061035156
19,2008-03-12,3.861197471618652,3.861197471618652,3.861197471618652,3.861197471618652,417,TVE.TO,1,4,-0.05714267416914354,0.06451627908542479,-0.05714267416914354,0.06451627908542479,-0.9978262342766886,-1.928576408404222,-5.714267416914351,34.28061623460928,0.8746739154739681,60.00013041034831,-45.157047877408736,0.4519381026118706,0.3199626534860035,0.02307791976864081,0.016177585554769225,-9.681621109600963,0.999944513009518,0.8577237391250101,-0.05711651601141143,0.014953299898895489,0.837945097969877,0.9780096264689864,-0.14006452849910933,19,0.00969117950656928,-0.011294796483712344,-0.008814918903481406,0.001312921354025276,0.000723065798987621,0.010758603852370818,0.009596441818544355,0.004721797914492232,0.0002506418634475871,-0.009433949301167699,0.013819428584912696,0.011322093081157725,0.052000000000000046,0.014354050295757759,0.004727423972745504,0.00109996795654288,0.0,-0.021561335759518685,0.01194341816911404,-0.012854609929078054,-0.005063291139240533,0.024324324324324298,-0.009694793536804358,-0.003830720195800774,0.015113173322770956,-0.008995573894062803,-0.0035295147345347777,27.21999931335449
20,2008-03-13,3.861197056116979,3.861197056116979,3.627185106277466,3.627185106277466,5833,TVE.TO,1,4,-0.06060616351825321,-1.0760953728095046e-07,-1.0760953728095046e-07,-0.06060616351825321,12.988009592326138,-1.8318254572679904,-6.060616351825327,32.065810088652285,0.7208737000050985,20.00005705452742,-43.81056297584004,0.4227807207989349,0.31382334718994515,0.033913001745741925,0.005049988180596269,-101.91598756427362,0.9587266173236276,0.8562256584394333,-0.041220182869785016,-0.0017465771521084639,0.8080876508748922,0.9440252313501676,-0.13593758047527538,19,0.01195073221585341,0.0007082594263061459,0.002910891156638007,0.005994123917121064,0.05563583815028905,0.0037300188222271213,-0.015232756972816786,0.013792399027752644,-0.0032573748200084296,-0.009523796312736699,-0.0029858808413478766,0.024695422122299027,-0.01520912547528519,-0.02568138929192887,-0.008580060035080606,0.021875923452272517,0.0,0.032674795604981766,0.02149572692966384,0.005388414907947947,0.0,0.0026385224274405594,0.005801305293691161,0.002931403449721204,-0.01454192947512467,0.005126921336342294,0.010987080563356066,27.290000915527344
21,2008-03-14,3.74419116973877,3.74419116973877,3.74419116973877,3.7441911697387695,417,TVE.TO,1,4,0.03225808996039503,-0.030303008284139787,-0.030303008284139787,0.03225808996039525,-0.9285102005828905,-1.6774539444139007,-3.0303112632784406,34.34971470673524,0.8605493673537352,40.000073355820966,-42.02732076352513,0.0,0.29976496978075645,0.026731573193710677,0.011997404367286333,-64.49860839813205,0.9930783324047552,0.865859202139937,0.035830563645999014,0.01125117380628593,0.7661522710129631,0.9084506392827267,-0.1422983682697636,19,-0.012460516606631944,-0.007092528969894651,0.0027823574401977247,-0.0030385771160974517,-0.006160164271047264,-0.001087671028645265,-0.018685738800339302,0.005945807202099251,-0.0015082342995190734,-0.03802446167919904,0.0018229087601255856,-0.03566839867644722,-0.06023166023166027,0.01129642911491957,0.010608564107955631,-0.0353860731101866,0.0,-0.003679189858238674,0.011554092870498245,-0.025457793657883032,0.0,-0.0368421052631579,-0.03388608507570301,-0.01602622704494361,-0.01066328931076288,-0.02078326255529206,-0.014185308536653451,31.15999984741211
22,2008-03-17,3.627185106277466,3.627185106277466,3.627185106277466,3.627185106277466,167,TVE.TO,1,4,-0.03125002387884679,-0.0312500238788469,-0.0312500238788469,-0.0312500238788469,-0.5995203836930456,-1.5536305659053662,-6.060616351825327,33.14952058066761,0.7871496666047958,20.00005705452742,-40.86471002053218,0.0,0.2867107621865098,0.032368263554968434,0.006068198608956737,-116.66665932375504,0.9743721691037176,0.8687217390823598,-0.018836543594441646,0.0033060074147717167,0.7338996534369926,0.87354044211358,-0.13964078867658736,19,-0.04190204403123443,-0.011109939199328567,0.004251695621663609,-0.007339716029420962,-0.05991735537190079,-0.04110333741881955,-0.050441359975601285,0.0032057825765359205,-0.0020141447279962144,0.016356159676949034,-0.03509227828078543,-0.10496500952797205,-0.01396877567789645,0.18297869093874675,-0.014088414650595626,-0.0778272848269912,0.0,-0.10709008961228206,-0.01710893812668024,-0.0114573785517873,-0.05216284987277353,-0.020218579234972722,-0.027798507462686528,0.001770562896493244,-0.038585202591149725,-0.00895868378535658,-0.022681970134995844,32.2400016784668
23,2008-03-18,3.627185106277466,3.627185106277466,3.627185106277466,3.627185106277466,1083,TVE.TO,1,4,0.0,0.0,0.0,0.0,5.485029940119761,-1.4649089369829729,-3.1250023878846753,33.14952058066761,0.7871496666047958,20.00005705452742,-39.90867602635581,0.0,0.2662314220303305,0.031051433300046845,0.007268022681207727,-96.96969946744721,0.9827675694639081,0.8740823113222449,0.008616215268046012,0.006170643600501569,0.7002669797984176,0.8388857496505475,-0.13861876985212995,19,0.03744469345055301,0.010122236222122716,-0.0010335737304512094,0.004747958063833879,-0.0461538461538461,0.035389835853230744,-0.00371854445343045,0.0017974712892803169,0.0035317707316868674,-0.0062583545622859615,0.01575971260283726,0.011169024318055332,0.01083333333333325,-0.004946002135407301,0.019333129768799306,0.03450540251237588,0.0,0.01571543242227591,-0.016417798952514384,0.014835419564209529,0.014765100671140896,0.02788622420524267,0.003262329687200083,0.03511538401303005,0.035350159906160306,0.04240953758720556,0.014244684085934045,25.790000915527344
24,2008-03-19,3.627185106277466,3.627185106277466,3.627185106277466,3.627185106277466,625,TVE.TO,1,4,0.0,0.0,0.0,0.0,-0.42289935364727604,-1.3728050924525301,-8.823513900150976,33.14952058066761,0.7871496666047958,20.00005705452742,-39.11066665037139,0.0,0.2472148918853069,0.02990512713524267,0.008297322663341315,-83.5391046484712,0.9884453413584692,0.8808888795307097,0.005777329320765245,0.007787102107315702,0.6659363439870161,0.8042958685178412,-0.13835952453082512,19,-0.045850667391348465,-0.02008811346573469,-0.0089736670045506,-0.02145111802333599,-0.02726574500768053,-0.045147092804592615,-0.03998933796642967,-0.05831339641962374,-0.001005515104974375,-0.01124606372325565,-0.02943908305623233,-0.02098678968681167,-0.07419620774938174,0.00135563961871088,-0.014568411134705528,-0.04142759804337692,0.0,-0.04315958831401012,-0.07516334729818175,-0.03654636820465962,-0.05291005291005291,-0.021975040694519832,-0.03825554705432288,-0.02364302710683397,-0.010738825703499377,-0.02428719849575589,-0.03252717945408934,29.84000015258789
25,2008-03-20,3.627185106277466,3.627185106277466,3.627185106277466,3.627185106277466,83,TVE.TO,1,4,0.0,0.0,0.0,0.0,-0.8672,-1.2645793729072423,-11.42856394328314,33.14952058066761,0.7046984970694673,20.00005705452742,-38.436203999259654,0.0,0.2295566853220707,0.028886936842767535,0.009198506773145858,-72.41378662945482,0.9922671106065615,0.8884356506539122,0.0038664446967191513,0.008567222607263503,0.6314501040323623,0.7697267156207455,-0.1382766115883831,19,-0.003375734344364556,0.0022161971668190894,-0.01138396415224674,-0.010756937423303414,-0.09238057639163044,-0.025268060243297974,-0.013885032582770518,-0.02656931967477627,-0.0022647053606115186,0.02502274760526224,-0.01325312861280381,-0.01541935388351967,-0.08103294746215495,0.018050541019080546,0.011715515221844441,0.004543374531696731,0.0,0.011914922835978947,-0.08643653781029537,-0.037458511142721695,-0.05307262569832405,0.0005547850208045269,-0.03977724741447897,0.021625413678651118,-0.009088268439163216,0.0239444592412823,0.005208681504662582,26.6200008392334
